chr	gene	test_q	q_var	pval
12	LDHB	0.000460250714994	2.20191423568e-08	0.375769891948
12	LEMD3	0.000270654076904	2.42519307946e-08	0.929088611428
12	LEPREL2	0.00018316789769	6.59490328822e-08	0.999976551979
12	LETMD1	1.42014493327e-06	1.12001803541e-08	0.999998613059
12	LGR5	0.000464504160136	8.98719580219e-08	0.996371419266
12	LHX5	0.000177468901023	4.97547486178e-08	0.999953735318
12	LIMA1	5.35482573937e-06	1.94170750997e-08	0.999999976517
12	LIN7A	0.00131372380442	6.76198319502e-08	0.279372674121
12	LINC00173	5.02735369037e-05	3.99589797379e-08	0.999998708006
12	LINC00477	3.35682720935e-05	2.64856663112e-08	0.999995879926
12	LINC00485	0.000572112991704	4.22875921262e-08	0.852893503273
12	LINC00507	0.000165392923003	3.80144647746e-08	0.999852516441
12	LINC00592	0.000332085258276	8.94708635812e-08	0.999952952699
12	LINC00612	0.000226129942324	2.71140263238e-08	0.931613676567
12	LINC00615	0.000125771169881	3.3904408801e-08	0.999239350315
12	LINC00934	0.000415170677341	7.15178948851e-08	0.998921761286
12	LINC00935	0.000352574837399	3.18944369259e-08	0.92454948453
12	LINC00936	8.90438288564e-05	1.89061100563e-08	0.990759291519
12	LINC00937	2.14927484873e-05	1.39694288269e-08	0.992588420184
12	LINC00938	5.5355261335e-05	2.27493577972e-08	0.997415588434
12	LINC00939	0.00128127093346	8.83541165785e-08	0.665309146172
12	LINC00940	0.000231698072662	5.92190867823e-08	0.999508519244
12	LINC00941	0.000292558879568	3.82228025556e-08	0.958323983527
12	LINC00942	0.000630198715836	9.24467776997e-08	0.992141186968
12	LINC00943	0.00071117143915	5.83403318138e-08	0.823574514561
12	LINC00944	0.000974678910721	8.10390883583e-08	0.783152327391
12	LINC00987	0.00025498682781	6.53614691477e-08	0.991540549654
12	LINC01089	7.93273238969e-05	3.22708262322e-08	0.999906141691
12	LINC01234	0.000165373886098	9.13147292725e-08	0.999999998325
12	LINC01252	0.000113988108488	3.15243551214e-08	0.999893356762
12	LINC01257	0.000895586997285	6.21121525768e-08	0.544762884714
12	LLPH	0.000163167602946	1.90169779096e-08	0.959404862626
12	LMBR1L	0.000157917873024	1.48767904678e-08	0.728765472884
12	LMO3	0.000221812348969	5.32215840914e-08	0.999141514911
12	LOC283332	0.00138035759501	7.54186473294e-08	0.330873685778
12	LOC283335	0.000410003410525	2.92355895376e-08	0.820794669451
12	LOC283352	0.000396724625001	1.17262935078e-07	0.999972393092
12	LOC283440	0.00041771944229	5.25509171812e-08	0.987952375514
12	LOC338797	0.000270840639777	5.26449414065e-08	0.996472383414
12	LOC374443	9.22760262916e-05	5.34352295358e-08	0.999999465484
12	LOC400043	0.000585171776765	3.34267666666e-08	0.507422016587
12	LOC440117	5.38794192551e-05	2.64684136455e-08	0.999930125052
12	LOC574538	0.000626955154934	1.1186299906e-07	0.982583000658
12	LOC642846	0.00010159945113	4.89663138411e-08	0.999895933499
12	LOC643339	0.00115243074415	2.91206863956e-07	0.999999923742
12	LOC643711	0.000192371648942	5.91868739873e-08	0.999955627682
12	LOC643770	0.000152305427304	3.55832331251e-08	0.993443821031
12	LOC728084	0.000293973337654	3.0272521023e-08	0.950900167189
12	LOC728739	0.00012442224016	1.3753205517e-08	0.915071307898
12	LOC100128554	0.000565428606145	4.13901338091e-08	0.711432566845
12	LOC100129361	0.000201047326566	3.51838399225e-08	0.988845613254
12	LOC100129940	0.000225310614102	1.96438412609e-08	0.924089274034
12	LOC100130075	0.000502329953294	4.38249476643e-08	0.795406967363
12	LOC100130238	6.66364002896e-05	6.03760985065e-08	0.999999998993
12	LOC100131138	1.89155361798e-05	2.76839889584e-08	0.999999875691
12	LOC100190940	0.000238977152501	8.08497238511e-08	0.999977229102
12	LOC100240734	0.000533044622779	2.84562113497e-08	0.463855634858
12	LOC100240735	0.000132893633038	1.77879311694e-08	0.930257872727
12	LOC100287944	0.00131632843606	1.01232275765e-07	0.727123747272
12	LOC100335030	0.000394926317672	1.52398449666e-08	0.343414607734
12	LOC100505978	0.000742266373929	2.96560821014e-08	0.335579657447
12	LOC100506125	7.42173383959e-05	2.75377594175e-08	0.999869428261
12	LOC100506159	0.000218172291854	3.88207404659e-08	0.994142682197
12	LOC100506314	0.000672038886422	4.04611286564e-08	0.614115036913
12	LOC100506393	0.00217904957922	9.68471198627e-08	0.0723225887989
12	LOC100506551	0.000298962680785	1.72516493884e-08	0.54848068277
12	LOC100506606	0.000465127841843	3.03595625814e-08	0.579535644615
12	LOC100506844	0.000263568338261	1.08392865192e-08	0.459764227735
12	LOC100507065	0.00113275141103	4.61488139754e-08	0.204052160657
12	LOC100507091	0.000351997722296	1.46502339012e-08	0.437383318146
12	LOC100507175	0.000874468008118	8.15291767839e-08	0.950453124285
12	LOC100507195	0.000263193116909	8.51747864115e-08	0.999999560263
12	LOC100507250	0.00093097139288	2.76323093526e-08	0.0460025262906
12	LOC100507377	0.000573597202177	5.54841889122e-08	0.812834939218
12	LOC100507424	0.000113141297641	3.38633242911e-08	0.999012166661
12	LOC100652999	0.000130253563503	1.35423842928e-08	0.827944252018
12	LOC100996671	0.000910210651158	7.33575848247e-08	0.701463626588
12	LOC100996679	0.00107659609638	1.49758619706e-07	0.990279847274
12	LOC101593348	4.39020709249e-05	1.12114691482e-08	0.975994063496
12	LOC101927058	0.000419998488333	1.06579515559e-07	0.999669878518
12	LOC101927267	0.000532456237845	2.22796554068e-08	0.265232343318
12	LOC101927292	0.00138035759501	7.74402977888e-08	0.368082950707
12	LOC101927318	0.00199026140067	5.01955620938e-08	0.00538176709106
12	LOC101927415	0.000103367436941	2.48163344504e-08	0.998157461527
12	LOC101927464	0.00019401448634	3.96642765014e-08	0.9941422323
12	LOC101927583	0.000138697293863	2.29091921561e-08	0.941199387492
12	LOC101927592	0.0007056225003	9.67721337965e-08	0.999207787454
12	LOC101927616	0.000434329939012	6.52926192024e-08	0.9964100256
12	LOC101927637	0.000430407531917	6.84817712225e-08	0.993674897561
12	LOC101927653	0.000411557011643	9.2072489363e-08	0.9999955894
12	LOC101927694	0.000798270555832	1.26129080981e-07	0.996539936539
12	LOC101927735	0.00104985090465	1.08069964779e-07	0.81093786913
12	LOC101927901	5.1268824211e-05	4.25107430824e-08	0.999994252468
12	LOC101927905	0.000113622505642	1.52305726815e-08	0.923487372349
12	LOC101927922	7.34534362944e-06	3.45999470111e-08	0.99999999979
12	LOC101928002	1.32897151395e-05	3.57749857764e-08	0.999999999804
12	LOC101928030	1.17446404845e-05	2.38840106814e-08	0.999999739289
12	LOC101928062	1.25482451451e-06	6.36222221543e-09	0.999869518284
12	LOC101928100	0.000228316374567	3.39574497376e-08	0.981681509562
12	LOC101928137	2.39474300547e-06	2.56098084597e-08	0.999999999889
12	LOC101928138	0.000220905615714	2.68963183146e-08	0.936962679854
12	LOC101928162	0.000606846501265	5.65661484467e-08	0.890803522864
12	LOC101928244	0.000338721121513	9.40325159604e-08	0.99985234626
12	LOC101928290	1.53342943001e-05	2.24955393723e-08	0.999999066705
12	LOC101928340	0.000197941784884	4.28763227922e-08	0.995802307332
12	LOC101928416	0.00035230838445	9.1077783946e-08	0.999779375763
12	LOC101928420	0.000141969853988	1.70099938171e-08	0.918948596811
12	LOC101928441	5.78303350288e-05	1.82302885251e-08	0.999584952033
12	LOC101928449	2.33088307993e-05	2.0948454843e-08	0.999993620499
12	LOC101928471	0.000466564674829	5.0394435459e-08	0.927406822113
12	LOC101928530	0.000555171152073	3.93188906814e-08	0.410043587848
12	LOC101928731	1.17484457526e-05	2.48353680371e-08	0.999999646697
12	LOC101928937	0.000111265936562	1.65192911276e-08	0.983391058907
12	LOC101929084	0.000698360657416	4.3397258002e-08	0.50478880879
12	LOC101929162	0.00069513280869	4.61720838701e-08	0.625154091305
12	LOC101929384	0.000279533311414	7.15657124375e-08	0.999804226244
12	LOC101929549	0.000115801586722	3.60361657335e-08	0.999455448101
12	LOC101929584	0.000882333273424	7.26723435595e-08	0.877231813371
12	LOC101930452	1.17446404845e-05	2.68202149171e-08	0.999999944472
12	LOC102723544	0.00060130525182	4.25097729006e-08	0.819149064013
12	LOC102723562	0.00030059091065	5.6721237433e-08	0.991814378977
12	LOC102724020	0.000135094858392	4.92773247057e-08	0.999986394672
12	LOC102724050	0.000210063713322	3.89016582253e-08	0.997731402404
12	LOC102724421	0.000135160225326	3.23880898087e-08	0.997827296651
12	LOC102724663	9.15780989791e-07	1.30819251093e-08	0.999999977887
12	LOC102724933	0.000218472538978	2.51833711966e-08	0.90893607397
12	LOH12CR1	0.000439103035519	7.26619920875e-08	0.979585804811
12	LOH12CR2	0.000193002329401	3.43818461915e-08	0.948294364642
12	LPAR5	0.000193164315543	2.06786005615e-08	0.954289100359
12	LPCAT3	0.000917623016838	3.17068160066e-08	0.125085028449
12	LRCOL1	1.22466774614e-05	3.95829326256e-08	0.99999999999
12	LRIG3	0.000736670338254	5.10373074136e-08	0.720451418711
12	LRMP	0.000169567653965	8.78319526437e-08	0.999999886514
12	LRP1	0.00175228236859	7.94372092326e-08	0.144068365454
12	LRP6	0.000561690065547	1.14080528306e-07	0.999671560797
12	LRRC10	0.000149347518301	2.80965564101e-08	0.98630000492
12	LRRC23	0.000775841480768	2.77571442351e-08	0.127126716483
12	LRRC43	0.00062925714032	3.58729942788e-08	0.368136211919
12	LRRIQ1	0.000189856469425	2.95438526732e-08	0.989158366517
12	LRRK2	0.000183358491364	1.84852211033e-07	0.999998999783
12	LRTM2	0.000301618663265	7.69207821774e-08	0.999969760521
12	LTA4H	0.000382619958373	7.25181302345e-08	0.9979928064
12	LTBR	0.000503513826703	6.89223248953e-08	0.995029817153
12	LUM	4.81837286107e-05	1.91482104516e-08	0.999254447912
12	LYRM5	0.000423290781218	3.5461058773e-08	0.773205331604
12	LYZ	0.000539739758454	2.7587228173e-08	0.38113848711
12	M6PR	0.000657264973029	3.18047591588e-08	0.228407483992
12	MAGOHB	0.000527954311582	4.88210831212e-08	0.747076444471
12	MANSC1	0.000203150913532	4.78997048424e-08	0.996951700418
12	MANSC4	3.82344318981e-05	5.74671701382e-08	0.999999993731
12	MAP1LC3B2	0.00010354453911	5.18539169961e-08	0.999999881804
12	MAP3K12	0.000130253563503	1.35423842928e-08	0.827944252018
12	MAPKAPK5	7.45107442821e-05	1.96120385917e-08	0.994484344588
12	MAPKAPK5-AS1	6.95292349602e-06	1.17499403699e-08	0.999827103452
12	MARCH9	0.0012554369041	2.16114734344e-08	0.00350876307645
12	MARS	0.000413401610814	2.51009656286e-08	0.622066125183
12	MBD6	0.000314895013331	1.59725208419e-08	0.518137002932
12	MCRS1	0.000159560668728	1.21643529978e-08	0.756259676639
12	MDM1	0.000314926549929	8.09249493756e-08	0.999706557537
12	MDM2	0.00111090588211	6.90317225061e-08	0.477201329691
12	MED13L	0.000654098871995	1.59018865481e-07	0.99965998615
12	MED21	0.00030612415625	2.91827650465e-08	0.735380625007
12	METAP2	0.00146499751072	7.61823299118e-08	0.205086003882
12	METTL1	0.00125510916232	2.21310101344e-08	0.00385977044679
12	METTL7A	0.000112353759602	2.84783051019e-08	0.999469190968
12	METTL7B	3.14161908153e-05	4.63232031737e-08	0.999999997314
12	METTL20	0.000297978128838	3.72018831872e-08	0.927879682949
12	METTL21B	0.000928338797533	2.25665857615e-08	0.0343881037184
12	METTL25	0.000427959871797	6.45875673751e-08	0.951315060989
12	MFAP5	0.000725602190603	3.65584986752e-08	0.302566794918
12	MFSD5	0.000253432630881	3.04231570925e-08	0.927041368508
12	MGAT4C	0.000936150260246	5.45352271438e-07	0.999999784013
12	MGP	0.000271215573163	3.37831679989e-08	0.9580933538
12	MGST1	0.000241994489291	2.69443905664e-08	0.913800771436
12	MIP	0.000459939566517	3.30526466182e-08	0.722497634283
12	MIR26A2	0.000108691410508	1.87523695636e-08	0.99198282446
12	MIR135A2	0.000193874689614	3.34440315706e-08	0.983658532236
12	MIR141	0.000904048400695	2.96648834343e-08	0.104336094933
12	MIR148B	5.76338518674e-05	6.68766549517e-09	0.824391526363
12	MIR196A2	0.000766776473463	4.88280401261e-08	0.631983735321
12	MIR200C	0.000904048400695	2.79516574698e-08	0.080477134794
12	MIR331	0.000145870901301	6.90932481085e-08	0.999998731123
12	MIR492	0.000206879366136	3.7348468483e-08	0.984679847582
12	MIR548AL	0.000141981004921	3.99245998486e-08	0.998825698643
12	MIR548C	9.06222037074e-05	2.46208929129e-08	0.997597747185
12	MIR548Z	9.06222037074e-05	2.46208929129e-08	0.997597747185
12	MIR613	0.000740185294418	8.9862538261e-08	0.965075334273
12	MIR614	0.000765582851976	7.26217311915e-08	0.906756813811
12	MIR615	0.000767595023486	4.35423739516e-08	0.466188683141
12	MIR617	0.000521718178762	2.85945142021e-08	0.410528848327
12	MIR618	0.000704913029038	2.3433741929e-08	0.170532040605
12	MIR620	9.44370951401e-05	9.73771976789e-09	0.874318386915
12	MIR920	0.000433135799405	4.87049375201e-08	0.952716113579
12	MIR1178	6.56784563465e-05	1.62809788828e-08	0.994139602955
12	MIR1228	0.000886076201028	2.90360635934e-08	0.139241844432
12	MIR1244-1	0.00025498682781	6.53614691477e-08	0.991540549654
12	MIR1244-1	0.000171381093476	5.67946913665e-08	0.99992734624
12	MIR1244-2	0.00025498682781	6.53614691477e-08	0.991540549654
12	MIR1244-2	0.000171381093476	5.67946913665e-08	0.99992734624
12	MIR1244-3	0.00025498682781	6.53614691477e-08	0.991540549654
12	MIR1244-3	0.000171381093476	5.67946913665e-08	0.99992734624
12	MIR1251	0.00040233010625	5.17979124015e-08	0.945382335692
12	MIR1252	0.000155906259318	9.3623142909e-09	0.67963121268
12	MIR1279	9.83640878266e-05	1.22349710429e-08	0.916461219141
12	MIR1291	0.000263225491127	1.20547507207e-08	0.34238169906
12	MIR1293	0.0	9.50452988095e-09	1.0
12	MIR1827	4.82906372619e-05	2.23187939502e-08	0.998339454325
12	MIR3198-2	0.000452656117566	2.76023770371e-08	0.614026440226
12	MIR3612	0.00123429682926	7.68151257447e-08	0.347660486321
12	MIR3649	0.000710764222964	8.1250999038e-08	0.979221835514
12	MIR3652	0.00102856876766	8.35435475795e-08	0.511750084034
12	MIR3685	0.000106708034736	6.67061156722e-08	0.999999864134
12	MIR3908	5.87937740186e-05	2.75263048655e-08	0.999478972632
12	MIR3913-1	0.000114548024728	2.60609620827e-08	0.980892307094
12	MIR3913-2	0.000114548024728	2.60609620827e-08	0.980892307094
12	MIR3922	0.000215667424169	7.60770401058e-08	0.999863117273
12	MIR3974	7.84958985654e-05	3.60240953215e-08	0.999954476863
12	MIR4302	8.3178148653e-05	3.96802203881e-08	0.999986765473
12	MIR4303	0.000224945219934	3.17991022783e-08	0.919970772399
12	MIR4304	0.000412617515712	1.61055529364e-08	0.395671267286
12	MIR4472-2	0.000357175782219	6.99578960318e-08	0.997238547853
12	MIR4497	0.0	2.1641024807e-08	1.0
12	MIR4498	6.85726933496e-05	2.03229336926e-08	0.998724153916
12	MIR4698	0.000322003245979	2.97487944908e-08	0.840692021317
12	MIR4699	2.67756930373e-05	1.02551740602e-08	0.99404213485
12	MIR4700	0.000346856228481	3.69034146532e-08	0.874933268976
12	MIR4701	6.94553496623e-05	2.36617438819e-08	0.999819802008
12	MIR5188	0.000203634986983	5.91523563915e-08	0.999812465547
12	MIR5692B	0.000155906259318	7.74981806222e-09	0.553666790506
12	MIR5700	0.000481944879553	8.89047017671e-08	0.992550789799
12	MIR6074	0.00022143117545	4.94811450844e-08	0.999296314952
12	MIR6125	0.00010910630225	1.23633417193e-08	0.891499368185
12	MIR6502	0.000761746923906	2.93091373973e-08	0.256019560635
12	MIR6505	9.72736266127e-05	1.29683100816e-08	0.960573238739
12	MIR6757	0.000408096357786	2.76428192826e-08	0.770067018384
12	MIR6758	0.000314895013331	1.85827946463e-08	0.603666777239
12	MIR6759	0.0011501422281	1.44974512168e-08	0.000838086551314
12	MIR6760	0.000580222912564	9.74516572564e-09	0.0248041398081
12	MIR6761	2.81091760482e-05	9.38154414252e-09	0.994051795292
12	MIR6762	0.000347709261158	3.02623527731e-08	0.898446819986
12	MIR6763	6.2971504565e-06	3.41576399204e-08	0.999999999998
12	MIR6861	0.0	5.77012119802e-09	1.0
12	MIR6880	0.000367388224382	4.27110031772e-08	0.962495911712
12	MIR7106	0.000250581285553	2.78098390871e-08	0.937687403546
12	MIR7107	0.000269669670811	1.65912506427e-08	0.627548960756
12	MIR7844	0.000277436820134	9.20638616789e-08	0.999840379982
12	MIR8072	0.000368348027666	2.24227721495e-08	0.465880118573
12	MIRLET7I	0.000241175802864	4.43081887121e-08	0.960788464397
12	MKRN9P	2.22472464233e-06	2.93261894174e-08	0.999999999992
12	MLEC	0.000372774344024	4.41272450448e-08	0.864267937065
12	MLF2	0.000154613516253	6.28399830838e-08	0.999812837643
12	MLXIP	0.000609728983044	6.20732687796e-08	0.803181809939
12	MMAB	0.000228410890474	1.04298943637e-07	0.997559646478
12	MMP17	0.000403757108041	3.49280875092e-08	0.805670437152
12	MMP19	0.000113218663529	3.0100634444e-08	0.999252028327
12	MON2	0.000339576818494	6.92054487031e-08	0.993505344747
12	MORN3	2.74890962305e-05	1.8755382715e-08	0.99994683855
12	MPHOSPH9	0.000107761250569	2.14100759475e-08	0.98978571584
12	MRPL42	0.000497247778618	5.03135572067e-08	0.665608933863
12	MRPL51	0.000549777851213	5.2305717229e-08	0.755102241426
12	MRPS35	0.000239089927627	6.51992604569e-08	0.996739497594
12	MRS2P2	0.000128568031178	1.09657052926e-08	0.857203673022
12	MSI1	0.000796681166057	3.65053884176e-08	0.271282390343
12	MSRB3	0.000288141069001	3.46528215253e-08	0.965577600805
12	MTERFD3	5.74204356394e-05	1.72543289123e-08	0.995919514231
12	MUC19	0.000173064025452	3.76412074856e-07	0.999999999957
12	MUCL1	9.5822314523e-05	4.35512842806e-08	0.999944027811
12	MVK	8.8872039141e-05	9.97419247812e-08	0.999999765224
12	MYBPC1	0.000803648456443	1.19638839286e-07	0.999176205515
12	MYF5	6.15973283709e-05	2.08032801519e-08	0.997643362376
12	MYF6	6.15973283709e-05	2.26911124811e-08	0.999037399593
12	MYL2	2.74628399115e-05	3.04254827031e-08	0.999998440896
12	MYL6	0.000185302907967	2.39238827534e-08	0.974663831112
12	MYL6B	0.000310483925696	2.5514039955e-08	0.876405636158
12	MYO1A	0.000278218866304	3.08910691184e-08	0.976141081092
12	MYO1H	0.000207383120124	4.70487677112e-08	0.998075201637
12	NAA25	0.000143884843343	1.71883872659e-08	0.95523068012
12	NAB2	0.000874364670245	4.55209440608e-08	0.380402854304
12	NABP2	0.000494501065199	2.39488995927e-08	0.549166000412
12	NACA	0.000639592858864	2.97892294049e-08	0.306943701675
12	NANOG	0.000179746974504	5.55758381451e-08	0.997189903522
12	NANOGNB	0.000178872579919	5.39607419069e-08	0.997555857716
12	NAP1L1	0.000890268903416	5.44643883662e-08	0.509726411895
12	NAV3	0.000930287461405	2.83422503217e-07	0.999999996715
12	NCAPD2	0.000626666631967	6.03953054079e-08	0.826852339022
12	NCKAP1L	0.000335985825162	8.22753113486e-08	0.99998357265
12	NCKAP5L	0.000322981416255	3.96646800889e-08	0.971629832771
12	NCOR2	0.00195216566495	2.56350372223e-07	0.99839486373
12	NDUFA4L2	0.000929907789934	1.90304383777e-08	0.0195243360643
12	NDUFA9	0.000231307554063	4.25598294543e-08	0.99487302051
12	NDUFA12	0.000211919466819	7.82777265932e-08	0.999290055563
12	NECAP1	0.000538435200918	5.80191986743e-08	0.846683822814
12	NEDD1	0.000618770635276	3.30338631871e-08	0.452986725422
12	NELL2	0.00108261575186	1.71885348431e-07	0.998877817638
12	NEUROD4	0.00019779069108	3.60509287247e-08	0.999520379285
12	NFE2	6.15651710581e-05	1.15340875683e-08	0.978127539082
12	NFYB	0.000279256140839	1.67803378493e-08	0.601153852465
12	NINJ2	0.000857889291772	1.77673573001e-07	0.999862808787
12	NOC4L	0.000154208370639	5.38570210457e-08	0.999623371064
12	NOP2	0.000298793397939	3.35986534098e-08	0.937420146463
12	NOS1	0.000207872902094	8.86730586527e-08	0.999999492488
12	NPFF	0.000130253563503	1.35423842928e-08	0.827944252018
12	NR1H4	0.000495850222337	4.46449079934e-08	0.888674797473
12	NR2C1	7.25501339074e-06	3.83414265618e-08	0.999999999992
12	NR4A1	0.000475215384986	5.64059852286e-08	0.953606870387
12	NRIP2	0.000145994564201	3.42737556301e-08	0.998226442213
12	NT5DC3	0.000252443748774	1.32749770512e-07	0.999999999172
12	NTF3	0.000643684993303	1.18444585503e-07	0.9974911725
12	NTN4	0.000386773495431	1.66304072219e-07	0.999999950987
12	NTS	0.000231870504795	1.78068720666e-08	0.803928565798
12	NUAK1	0.000518326644266	7.38542425886e-08	0.998330155465
12	NUDT4	6.7687336539e-05	5.43843792945e-08	0.99999647302
12	NUDT4P1	6.7687336539e-05	5.43843792945e-08	0.99999647302
12	NUDT4P2	6.7687336539e-05	5.43843792945e-08	0.99999647302
12	NUP37	0.000214467866454	2.03745639617e-08	0.822084745651
12	NUP107	0.00117359818438	4.90752813833e-08	0.0947549620858
12	NXPH4	0.000846367952854	2.48755201597e-08	0.100223109049
12	OAS1	0.000503183460741	4.21880494298e-08	0.847686018283
12	OAS2	0.000709871542575	6.53611496852e-08	0.769584086184
12	OAS3	0.000705879876903	5.70319981162e-08	0.584620602633
12	OASL	0.00189510060401	5.01848383624e-08	0.00650452136812
12	OGFOD2	0.000470057187883	1.63285309704e-08	0.218887640343
12	OLR1	0.000602986208789	3.91962022221e-08	0.661815202684
12	OR2AP1	3.65443245793e-05	1.37510626259e-08	0.993509566119
12	OR6C1	0.000108288293117	1.40425677705e-08	0.878373506453
12	OR6C2	0.000207850290429	4.26823273435e-08	0.961224941802
12	OR6C3	0.000108288293117	1.40425677705e-08	0.878373506453
12	OR6C4	3.65443245793e-05	1.2730224328e-08	0.9944981327
12	OR6C6	0.000246315954217	2.52953957838e-08	0.866690649919
12	OR6C65	9.86328774314e-05	9.39820179293e-09	0.746079527617
12	OR6C68	0.000109217412997	4.26415029497e-08	0.997517528139
12	OR6C70	0.000207850290429	4.60913044314e-08	0.974152978227
12	OR6C74	0.000141974387114	2.34888147082e-08	0.982765008981
12	OR6C75	0.0	9.44466978782e-09	1.0
12	OR6C76	9.86455882732e-05	1.29580679027e-08	0.910290937103
12	OR7E47P	0.000393348069847	4.76835866664e-08	0.956301912268
12	OR8S1	0.000301158830576	2.52995913051e-08	0.765414361549
12	OR9K2	2.45466451187e-05	1.80495801808e-08	0.999080116821
12	OR10A7	0.000141729252504	2.32127192723e-08	0.967978708196
12	OR10AD1	0.000231594530815	2.34389455741e-08	0.762555326168
12	OR10P1	2.77288144735e-05	4.72335388683e-08	0.999999993185
12	ORAI1	5.19884376561e-05	1.65863080751e-08	0.996940825122
12	ORMDL2	8.79052303595e-05	3.29827067952e-08	0.999925259395
12	OS9	0.000932377865136	1.78968395571e-08	0.0136429594502
12	OSBPL8	0.000504866260764	5.95126546965e-08	0.93203398275
12	OTOGL	0.000389177012732	1.04677489358e-07	0.999426529117
12	OVCH1	0.000307333840232	1.06165777398e-07	0.999998922414
12	OVCH1-AS1	0.000550017696959	1.08930939612e-07	0.99935064505
12	P2RX2	9.83082150952e-05	4.67945060171e-08	0.999973893116
12	P2RX4	0.000273200485984	1.19620897005e-07	0.999992217605
12	P2RX7	0.00124643414495	1.15887400923e-07	0.55153194257
12	PA2G4	0.00056675974906	2.26258357004e-08	0.343246456403
12	PAH	0.00073670956286	6.01923365544e-08	0.791308335424
12	PAN2	0.0001981588403	2.29952486237e-08	0.940992421849
12	PARP11	0.000899107315974	1.02194739086e-07	0.935025967219
12	PARPBP	0.000169669077425	2.34256188856e-08	0.936793119603
12	PAWR	0.000286134957321	3.62482687732e-08	0.987481049233
12	PCBP2	0.000130253563503	1.81087530758e-08	0.93228882512
12	PCBP2-OT1	0.000130253563503	1.63058962648e-08	0.886312884605
12	PCED1B	0.000856026755345	1.28659956068e-07	0.995413337877
12	PCED1B-AS1	0.000322567428972	4.00871750793e-08	0.954824720595
12	PDE1B	0.000390010136845	8.26267977776e-08	0.999916099219
12	PDE3A	0.00176054464178	2.69784592939e-07	0.99916334953
12	PDE6H	0.000314889777353	4.60362205747e-08	0.988333752098
12	PDZRN4	0.000982835316356	1.25681877913e-07	0.978631237296
12	PEBP1	4.74557178731e-05	3.05398434346e-08	0.999945335378
12	PEX5	7.08317708977e-05	3.45384827386e-08	0.999976366732
12	PFDN5	0.000179851002849	2.13868114268e-08	0.932655585202
12	PFKM	9.72736266127e-05	2.27395060354e-08	0.997216087312
12	PGAM1P5	0.000364140785517	1.07715049813e-07	0.999969102481
12	PGAM5	0.000220920243262	6.10347820146e-08	0.999972945205
12	PHB2	0.000904048400695	2.96648834343e-08	0.104336094933
12	PHC1	0.000657264973029	5.23718339122e-08	0.48565449961
12	PHLDA1	0.000934512627735	5.12173750116e-08	0.356390169574
12	PIANP	0.000746004691119	3.97300636418e-08	0.384153739195
12	PIK3C2G	0.00130284454686	2.25409790164e-07	0.998644457299
12	PIP4K2C	0.000240888209544	2.8625180992e-08	0.858079380402
12	PITPNM2	0.000827074690458	3.78221394622e-08	0.335616571278
12	PIWIL1	0.000540120592536	1.31204642676e-07	0.999754457287
12	PKP2	0.000723765734993	7.09559168787e-08	0.933101883038
12	PLA2G1B	0.000312858252103	2.54548592339e-08	0.741493409383
12	PLBD1	7.0520757439e-05	2.01054647568e-08	0.998671069656
12	PLBD2	0.000192220772842	3.38677521693e-08	0.983770893804
12	PLCZ1	0.000304612568413	6.77205216284e-08	0.999652328713
12	PLEKHA5	0.000375890173791	6.72900050302e-08	0.997905471474
12	PLEKHA8P1	0.000176110403611	1.19539635117e-08	0.709058586669
12	PLEKHG6	0.00047642130055	7.38083325093e-08	0.997619729769
12	PLEKHG7	0.000168526781688	2.59044906067e-08	0.979882393634
12	PLXNC1	0.00190496289348	1.95811504163e-07	0.933140556072
12	PMCH	9.09781085896e-06	7.10695837294e-09	0.992726423607
12	PMEL	1.58025513072e-05	2.85551211132e-08	0.9999999917
12	POC1B	0.000719068173864	7.6860154772e-08	0.848943147126
12	POC1B-GALNT4	0.000356969047661	2.36619251711e-08	0.66231251712
12	POLE	0.0002302793359	9.2212410124e-08	0.999998983103
12	POLR3B	0.00102108219332	6.95064085233e-08	0.580071042437
12	POP5	1.05652157865e-05	3.27401736199e-08	0.999999996942
12	POU5F1P3	0.000406965550882	1.44870624883e-08	0.242264072426
12	POU6F1	0.0002918834148	4.21019215219e-08	0.989644392932
12	PPFIA2	0.000280325562191	1.23395216853e-07	0.999999994709
12	PPFIBP1	0.00036797124527	1.14621451493e-07	0.999999077824
12	PPHLN1	9.29689576486e-05	6.41226605599e-08	0.999981904175
12	PPM1H	0.000749761859046	2.3717592606e-07	0.999999999996
12	PPP1CC	0.000162500631524	1.5486056026e-08	0.891554631041
12	PPP1R1A	0.000247915145779	5.69087751562e-08	0.999724943372
12	PPP1R12A	0.000292008211516	2.29201374486e-08	0.862549044885
12	PPTC7	2.12337914252e-05	3.52986769524e-08	0.999999985342
12	PRB1	9.74886083463e-05	2.28481415955e-08	0.99895719479
12	PRB2	0.000188194640534	1.89323047073e-08	0.932671155913
12	PRB3	0.000259717410732	2.69366463046e-08	0.889895226377
12	PRB4	9.74886083463e-05	2.93475522088e-08	0.999746025091
12	PRDM4	0.00069513280869	4.61720838701e-08	0.625154091305
12	PRH1	0.00106624460733	1.69524969131e-07	0.84238830185
12	PRH1-PRR4	0.00114390795087	1.99615809661e-07	0.927838640197
12	PRH2	0.000415380268298	2.85207062909e-08	0.441645728986
12	PRICKLE1	0.000245907943111	8.15593215802e-08	0.999994421035
